Bacia,Estações,Melhor Resultado
679672,"BEXIGA, USINA ENCRUZILHADA, PIQUIRI, ARROIO PEQUIRI (Cachoeira do Sul), JUSANTE FOZ ARROIO PIQUIRI",2
679674,"RIO BOTUCARAÍ (Cachoeira do Sul), RIO BOTUCARAÍ (CACHOEIRA DO SUL)",1
679678,"USINA CAÇAPAVA, IRAPUÃ",1
679684,"PASSO DOS FREIRES, PASSO DO LAJEADO, PULQUERIA, RIO SÃO SEPÉ (São Sepé), ARROIO SÃO SEPÉ, SÃO SEPÉ - MONTANTE, CAMPING SÃO SEPÉ, SÃO SEPÉ, PASSO SÃO SEPÉ, RIO SÃ SEPÉ (Formiqueiro)",1
679686,"VILA RENASCENÇA, ARROIO ARENAL (Santa Maria)",0
679688,"RIO DOS CORVOS, FAZENDA BRASILIANO R3, CAPÃO GRANDE, PASSO BARCA DO PAVÃO, COLÔNIA BANHADO RL2, COLÔNIA BANHADOS",1
679692,"RIO VACACAI-MIRIM (Restinga Seca), VACACAÍ-MIRIM, RESTINGA SECA, RIO VACACAI-MIRIM (Restinga Seca), PONTE VACACAÍ MIRIM CPRM, BACIA ESCOLA UFSM / PAINS, BACIA ESCOLA UFSM / REITORIA, BACIA ESCOLA UFSM / GRÁFICA, USINA SILVEIRA MARTINS",2
679694,"RIO JACUIZINHO (Arroio do Tigre), ARROIO DO TIGRE, PASSO ESTRELA, UHE DONA FRANCISCA RIO JACUIZINHO, RINCÃO SÃO LUIZ, UHE DONA FRANCISCA ARROIO CARIJINHO",2
679696,"PCH ERNESTO JORGE DREHER PONTE BR158, PCH ERNESTO JORGE DREHER PONTE RINCÃO DO IVAI, PCH ERNESTO JORGE DREHER MONTANTE 1, PCH ERNESTO JORGE DREHER  BARRAMENTO, SÃO FELIPE, UHE IVAI - BARRAGEM, UHE IVAI - JUSANTE, FAZENDA DO CERVO, PCH ENGENHEIRO HENRIQUE KOTZIAN BARRAMENTO, PCH ENGENHEIRO HENRIQUE KOTZIAN JUSANTE",3
679698,"CGH CASCATA DO PINHEIRINHO, CGH MIRIM BARRAMENTO, CGH MIRIM JUSANTE, UHE PASSO REAL RIO JACUÍ-MIRIM, LINHA JACUI-MIRIM, PASSO DO LAGOÃO",4
679714,GUAÍBA,0
679732,PASSO DO ARAÇÁ,0
679734,ARROIO TEIXEIRA (Sentinela do Sul),0
679736,"ARROIO CAPIVARI, ARROIO CAPIVARI (Tapes), CAMAQUÃ",0
679738,PISTA DE POUSO ARAMBARÉ,0
679752,CANAL DO JACARÉ (Arambaré),0
679756,"SANTA RITA, BARRAGEM DO DURO",1
679762,"PASSO DO SAPATO, PASSO DO SAPATO 1, PASSO DO SAPATO 2",2
679776,"ARROIO SÃO LOURENÇO (São Lourenço do Sul), SÃO LOURENÇO DO SUL, PASSO DO CANDOMBE, SÃO LOURENÇO DO SUL",2
679794,PONTE CORRENTES,0
679812,"BARRA DO SÃO GONÇALO, CANAL DE SÃO GONÇALO (Pelotas), ARROIO PELOTAS (Pelotas), PONTE CORDEIRO DE FARIAS",2
679814,PASSO DOS CARROS,0
679822,"PASSO DAS PEDRAS, PASSO DAS PEDRAS",1
679828,"CERRO CHATO, CERRO CHATO HERVAL (CPRM)",1
679832,"LAGOA MIRIM (Arroio Grande), ARROIO GRANDE, ARROIO GRANDE, ARROIO GRANDE (Arroio Grande), CORSAN ARROIO GRANDE, ARROIO GRANDE, ARROIO GRANDE (Arroio Grande)",0
679836,"GERIBATU, ARROIO DEL REY (Sta. Vitória do Palmar), SANTA VITÓRIA - MANGUEIRA, GRANJA MANGUEIRA, LAGOA MANGUEIRA (Sta. Vit. do Palmar), GASTAUD MANGUEIRA",3
679842,"ARROIO TELHO (Jaguarão), CACHOEIRA",1
679844,CENTURIÃO,0
679846,ARROIO JAGUARÃO CHICO (Aceguá),0
679856,SANTA VITÓRIA - PROVEDORIA,0
679918,"ARROIO CHUÍ, ARROIO CHUÍ (Sta. Vit. do Palmar), FAROL DO CHUÍ",1
682268,BAGÉ/Arroio Piraí,0
682474,"QUARAÍ, ARTIGAS - PUENTE CONCÓRDIA",0
682476,QUARAÍ/Arroio Areal,0
682612,"ALEGRETE (ARROIO IBIROCAI), PONTE IBIROCAÍ",0
682624,"PASSO DO FIRMINO, PASSO DO OSÓRIO ALEGRETE, PASSO DO OSÓRIO, PONTE DO LAJEADINHO, ALEGRETE",4
682632,"MAÇAMBARÁ, PCH RIO ITU, CACHOEIRA SANTA CECÍLIA, PASSO DA CACHOEIRA",1
682636,"PONTE DO MIRACATU, PASSO DO CAMILO",1
682648,"ERNESTO ALVES, PASSO DO JAGUARIZINHO",0
682662,"PARADA CHAGAS RL 1, SÃO LUCAS, PASSAGEM BR-287",2
682664,PCH SALTO DO GUASSUPI RIO TOROPI MIRIM,0
682666,"GUAÇUPI, PCH SALTO DO GUASSUPI MONTANTE, PCH SALTO DO GUASSUPI BARRAMENTO",0
682672,"SAICA, ROSÁRIO DO SUL",0
682674,"AZEVEDO SODRÉ, AZEVEDO SODRÉ, AZEVEDO SODRÉ, SÃO GABRIEL, CACEQUI, PONTE RS-640 / RIO CACEQUI",2
682682,ROSÁRIO DO SUL,0
682684,SANTANA DO LIVRAMENTO,0
682694,"DOM PEDRITO, PASSO DO GUTERRES",1
682698,PONTE PONCHE VERDE / DOM PEDRITO,0
682714,"PASSO DO BUTUI, PASSO BUTUÍ BR 472 S. BORJA, SÃO BORJA",2
682718,"PASSO DAS TURMAS, BOSSOROCA, ITACURUBI, PROP. RURAL ITACURUBI (CPRM), PASSO DO NOVO STO. ANT. MISSÕES, PASSO DO NOVO, SÃO BORJA, PONTE DO RIO ICAMAQUA, SÃO BORJA",4
682726,PASSO MAJOR ZEFERINO,0
682742,"ESTÂNCIA DO ESPINILHO, CGH IGREJINHA BARRAMENTO, CGH IJUIZINHO PONTE QUEIMADA, TUPANCIRETÃ, PONTE CADEADO, CGH IGREJINHA JUSANTE, USINA VELHA, CGH IJUIZINHO MONTANTE, CGH IJUIZINHO BARRAMENTO, PCH IJUIZINHO BARRAMENTO, CGH IJUIZINHO JUSANTE, PCH IJUIZINHO CERMISSÕES MONTANTE, PCH IJUIZINHO CERMISSÕES BARRAMENTO, COLÔNIA MOUSQUER, PCH RINCÃO BARRAMENTO, PCH RINCÃO JUSANTE",4
682744,"PCH JOSÉ BARASUOL RIO CONCEIÇÃO, CRUZ ALTA II, CGH AUGUSTO PESTANA BARRAMENTO, CGH AUGUSTO PESTANA JUSANTE, CONCEIÇÃO, PONTE NOVA DO CONCEIÇÃO, PROP. PONTE RIO CONCEIÇÃO",3
682746,"CGH CASCATA ANDORINHAS MONTANTE 2, CGH CASCATA ANDORINHAS MONTANTE 1, CGH CASCATA ANDORINHAS JUSANTE, BARRAGEM ANDORINHAS, PCH SEDE II MONTANTE, IJUI, PONTE NOVA DO POTIRIBU, IJUÍ, PCH SEDE II BARRAMENTO, PONTE NOVA DO POTIRIBU JUSANTE, PCH JOSÉ BARASUOL RIO POTIRIBU",0
682752,"CGH NILO BONFANTE, CGH BURICÁ BARRAMENTO, CGH BURICÁ JUSANTE, CASCATA BURICÁ, CASCATA BURICÁ NOVA, CASCATA BURICA - NOVA, CRISSIUMAL/HORIZONTINA",2
682754,"PCH SALTO DAS FLORES MONTANTE, PCH SALTO DAS FLORES BARRAMENTO, SALTO DAS FLORES, PCH SALTO DAS FLORES, SÃO MIGUEL DO OESTE I, SÃO MIGUEL DO OESTE II, BANDEIRANTE, CGH BELMONTE BARRAMENTO, CGH BELMONTE JUSANTE, SÃO LUDGERO, RAIGÃO ALTO, PACÍFICO, BARRA PEPERI-GUAÇU",9
682756,"CGH GUARITA JOÃO AMADO MONTANTE, CGH GUARITA BARRAMENTO JOÃO AMADO, CGH GUARITA MONTANTE, CGH GUARITA BARRAMENTO, CGH GUARITA JUSANTE, PCH FERRADURA BARRAMENTO, PCH FERRADURA JUSANTE, CGH DAS CABRAS BARRAMENTO, CGH DAS CABRAS JUSANTE, PCH TAMBAÚ BARRAMENTO, PCH TAMBAÚ JUSANTE, CGH CARLOS BEVILÁCQUA BARRAMENTO, CGH FORTALEZA MONTANTE, CGH RIO FORTALEZA BARRAMENTO, CGH FORTALEZA JUSANTE, CGH GRANJA VELHA MONTANTE, CGH GRANJA VELHA JUSANTE, PALMITINHO, CPRM - RIO GUARITA PALMITINHO",7
682758,"PCH GARÇA BRANCA MONTANTE, PCH GARÇA BRANCA BARRAMENTO, PCH RONCADOR MONTANTE, PCH RONCADOR BARRAMENTO, GUATAPARA DE BAIXO, PCH GARÇA BRANCA JUSANTE, LINHA POLACA, LINHA POLACA II, PCH SÃO JORGE MONTANTE, PCH SÃO JORGE BARRAMETO, PCH FLOR DO SERTÃO SÃO JORGE, PONTE DO SARGENTO, PCH FLOR DO SERTÃO LINHA AZUL, PCH ÂMBAR BARRAMENTO, PCH ÂMBAR JUSANTE, PCH FLOR DO SERTÃO BARRAMENTO, PCH FLOR DO SERTÃO JUSANTE, FLOR DO SERTÃO (RTK)",2
682762,CGH BRAGA,0
682764,"SARANDI, BARRAGEM CONSTANTINA, LINHA CESCON",0
682768,POVOADO JÚLIO MAILHOS,0
682772,RIO DO MEL IRAÍ,0
682782,"PCH BARRA ESCONDIDA BARRAMENTO, PCH BARRA ESCONDIDA JUSANTE, SAUDADES",0
682784,"PCH BARRINHA MONTANTE, PCH BARRINHA BARRAMENTO, PCH LAMBARI MONTANTE, JARDINÓPOLIS, PCH LAMBARI BARRAMENTO, PCH CORAÇÃO MONTANTE, PCH CORAÇÃO BARRAMENTO, PASSO PIO X, TARUMÃZINHO",0
682786,"CGH FLOR DO MATO BARRAMENTO, CGH FLOR DO MATO JUSANTE, CAMPINA DO SALTO, PCH PONTE SERRADA MONTANTE, PCH PONTE SERRADA BARRAMENTO, CORONEL PASSOS MAIA, CORONEL PASSOS MAIA, PCH CELSO RAMOS PASSOS MAIA, PCH CELSO RAMOS MONTANTE, PCH DALAPRIA JUSANTE, CGH ABRASA MONTANTE, CGH FAXINAL MONTANTE, CGH FAXINAL BARRAMENTO, PCH SANTA LAURA BARRAMENTO, PRAINHA DO OURO VERDE, PCH SANTA LAURA JUSANTE, PCH PASSO FERRAZ BARRAMENTO, PCH PASSO FERRAZ JUSANTE, PCH CELSO RAMOS BARRAMENTO, CELSO RAMOS JUSANTE, PCH SALTO PASSO VELHO MONTANTE, PCH SALTO PASSO VELHO BARRAMENTO, CHAPECOZINHO, CHAPECOZINHO - JUSANTE, PCH SALTO VOLTÃO BARRAMENTO, PCH SALTO VOLTÃO JUSANTE",11
682788,PONTE SAUDADES,0
682792,"UHE PASSO FUNDO RIO INHUPAÇÁ, UHE PASSO FUNDO MONTANTE, UHE PASSO FUNDO RESERVATÓRIO 2, JOSÉ BONIFÁCIO, PASSO FUNDO I, UHE PASSO FUNDO RESERVATÓRIO 1, UHE PASSO FUNDO BARRAMENTO, PASSO FUNDO II, PCH ALBANO MACHADO BARRAMENTO, ENTRE RIOS DO SUL, PCH ALBANO MACHADO JUSANTE, UHE MONJOLINHO NONOAI, ERECHIN, ERECHIN, UHE MONJOLINHO CRUZALTENSE, UHE MONJOLINHO RIO ERECHIM, USINA RIO EREXIM, UHE MONJOLINHO ENTRE RIOS, PONTE DO RIO PASSO FUNDO, UHE MONJOLINHO BARRAMENTO, NONOAI, NONOAI, MONJOLINHO",20
682794,"CGH BOM JESUS JUSANTE, CAÇADOR, ESTAÇÃO BONSUCESSO, PCH RIO TIGRE BARRAMENTO, ESTAÇÃO DA FABRICA, ESTAÇÃO GOIABEIRA, RIO DAS ANTAS, USINA CASTELHANO I, USINA CASTELHANO II, USINA BOM SUCESSO, VIDEIRA, VITÓRIA, UHE PINHEIRO PRETO, CGH RIO DO PEIXE JUSANTE, PCH SALTO GÓES MONTANTE 2, TANGARÁ, PCH SALTO GÓES MONTANTE 1, PCH LINHA RICA MONTANTE, PCH LINHA RICA BARRAMENTO, PCH SALTO GÓES BARRAMENTO, PCH SALTO GÓES JUSANTE, USINA ITAPUI, JOAÇABA I, JOAÇABA, CGH MARIO FETT BARRAMENTO, CGH MARIO FETT JUSANTE, CGH SALTO DO LEÃO MONTANTE, CGH SALTO DO LEÃO BARRAMENTO, BARRA DO RIO PARDO, PCH BARRA DO LEÃO MONTANTE, PCH BARRA DO LEÃO BARRAMENTO, PCH LACERDÓPOLIS MONTANTE, PCH SÃO CARLOS MONTANTE, UHE ITÁ RIO DO PEIXE, RIO CAPINZAL, DOZE PASSOS, PCH ALTO ALEGRE MONTANTE, RIO URUGUAI, TAIÓ",13
682796,"USINA ÁGUA SANTA, USINA CHARRUA, USINA TEIXEIRA, PASSO DO LIGEIRO, CGH AVANTE, FORMIGA, PONTE DO RIO TAPEJARA, SANANDUVA, USINA GETÚLIO VARGAS, ERECHIN, PASSO SANTA TEREZA, PASSO SANTA TEREZA, PRINCESA ISABEL, PASSO COLOMBELLI, UHE ITÁ RIO APUAÊ",6
682798,"CGH DONA MIRIAM, USINA DO POSTO, CGH USINA DO POSTO, PASSO SÃO GERALDO, UHE MACHADINHO RIO FORQUILHA, PASSO DO GRANZOTTO, CGH FORQUILHA PASSO DO GRANZOTTO, USINA LAGOA VERMELHA, PCH FORQUILHA IV MONTANTE, PCH FORQUILHA IV BARRAMENTO, CGH FORQUILHA MONTANTE, CGH FORQUILHA BARRAMENTO, MAXIMILIANO DE ALMEIDA, CGH FORQUILHA JUSANTE, PAIM FILHO  (GERASUL), UHE MACHADINHO BARRAMENTO",15
682822,PCH ESMERALDA ARROIO SÃO JOAQUIM,0
682832,UHE BARRA GRANDE VACAS GORDAS,0
682838,"PASSO SOCORRO, VACARIA, CGH DESPRAIADO BARRAMENTO, CGH DESPRAIADO JUSANTE, CGH PASSO DO BURACO BARRAMENTO, CGH PASSO DO BURACO JUSANTE, UHE BARRA GRANDE SOCORRO",2
682878,"USINA TOUROS, BARRAGEM TOUROS, APARADOS DA SERRA",1
682884,"CGH RAMADA MONTANTE, CGH RAMADA BARRAMENTO",0
682896,"CGH INVERNADINHA MONTANTE, CGH INVERNADINHA BARRAMENTO",1
682912,"CGH IVO SILVEIRA RIO RESTINGÃO, PCH TUPITINGA MONTANTE, PCH TUPITINGA BARRAMENTO, CGH IVO SILVEIRA BARRAMENTO, USINA PIRATUBA, CGH IVO SILVEIRA JUSANTE DESATIVADA",0
682968,PONTE DO RIO TIMBÓ,0
682972,"PONTE DO RIO ANTINHAS, PCH PERY RIO DOS CACHORROS",1
682978,ENCRUZILHADA II,0
682998,URUBICI,0
686212,"VILA PROGRESSO, ETA - PEROLA DO OESTE (VILA PROGRESSO), MUNIZ, PUERTO ANDRESITO",2
686214,"SALGADO FILHO, ETA SANTO ANTÔNIO DO SUDOESTE, ETA - AMPÉRE, LINHA BONITA, UHE BAIXO IGUAÇU RIO CAPANEMA, UHE BAIXO IGUAÇU RIO CAPANEMA DESATIVADA, UHE ITAIPU PONTE DO CAPANEMA",3
686216,"UHE BAIXO IGUAÇU RIO ANDRADA, ETA - CASCAVEL, CASCAVEL  ETA SANEPAR, ETA - CASCAVEL, RIO DA PAZ, SÃO SEBASTIÃO",2
686218,"PORTO SANTO ANTÔNIO, UHE GOV. JOSÉ RICHA PORTO SANTO ANTÔNIO, ETA - TRÊS BARRAS PARANÁ",2
686222,"SANTANA, ETA RENASCENÇA, ETA MARMELEIRO, PONTE MARMELEIRO MTE. ETA, USINA FRANCISCO BELTRÃO, PERSEVERANÇA (MANDURIM MONTANTE), MANDURIM JUSANTE, FRANCISCO BELTRÃO MTE. ETA, BOMBEIROS FRANCISCO BELTRÃO, PCH BEDIM MONTANTE, PCH BEDIM BARRAMENTO, PCH VILA GALUPO MONTANTE, PCH BEDIM MONTANTE, PCH BEDIM BARRAMENTO, PCH VILA GALUPO BARRAMENTO, PCH JACARÉ BARRAMENTO, PCH JACARÉ JUSANTE, BALSA DO SANTANA, PCH ARTURO ANDREOLI RIO SANTANA",14
686224,"MOINHO CAÇADOR, PONTE DO VITORINO, PCH VITORINO MONTANTE, PCH VITORINO BARRAMENTO, PCH VITORINO JUSANTE 1, PCH VITORINO JUSANTE 2",0
686226,"SÍTIO KRAVEC (PINHEIRO MONTANTE), SÍTIO SÃO JOÃO (PINHEIRO JUSANTE), RODOVIA BR-280 (CONRADO MONTANTE), FAZENDA SANTO ANTÔNIO (CONRADO JUSANTE), PATO BRANCO MTE. ETA SANEPAR",0
686232,UHE SALTO OSÓRIO RIO DAS COBRAS,0
686234,"ETA LARANJEIRAS DO SUL, UHE SALTO SANTIAGO RESERVATÓRIO 1, UHE SALTO SANTIAGO BARRAMENTO",2
686236,"CHOPINZINHO ETA SANEPAR, USINA CHOPIM, UHE SALTO SANTIAGO RIO CHOPINZINHO",2
686238,"PCH CAVERNOSO II VAU DOS RIBEIROS, PCH CAVERNOSO IV BARRAMENTO, PCH CAVERNOSO IV JUSANTE, PCH CAVERNOSO III JUSANTE, USINA CAVERNOSO, PCH CAVERNOSO II BARRAMENTO, CGH CAVERNOSO BARRAMENTO, PCH CAVERNOSO II ALÇA, PCH CAVERNOSO II JUSANTE, TAPERA, CGH TAPERA 2A BARRAMENTO, CGH TAPERA 2A JUSANTE",1
686244,"COLÔNIA VITÓRIA, COLÔNIA ENTRE RIOS, UHE SANTA CLARA RIO PINHÃO, GUARAPUAVINHA, GUARAPUAVINHA, ETA - PINHÃO, PINHÃO",0
686246,FOZ DO RIO COUTINHO,0
686248,"CGH ENXADRISTA MONTANTE, ETA - GUARAPUAVA, ETA GUARAPUAVA",1
686252,"PCH CANHADÃO BARRAMENTO, PCH CANHADÃO JUSANTE, PCH TIGRE BARRAMENTO, PCH TIGRE JUSANTE, PCH COVÓ MONTANTE, PCH COVÓ BARRAMENTO",1
686254,"PCH FOZ DO ESTRELA MONTANTE, SOLAIS NOVO, UHE GOV. NEY AMINTHAS SOLAIS NOVO, PCH FOZ DO ESTRELA BARRAMENTO, SOLAIS, CAPTAÇÃO USINA VELHA",1
686256,"LEONÓPOLIS, FAZENDA LEÃO, MADEIREIRA GAVAZONI, UHE GOV. BENTO MUNHOZ MADEIREIRA GAVAZONI, BARRA DO TURVO, LINHA SANTANA, BALSA DO PINHALZINHO, PIMPÃO BAIRRO CACHOEIRINHA, UHE FOZ DO AREIA RESERVATÓRIO, UHE FOZ DO AREIA DEFLUENCIA",0
686258,"ETA GENERAL CARNEIRO, JANGADA DO SUL, UHE GOV. BENTO MUNHOZ JANGADA DO SUL, VOLTA GRANDE, COLÔNIA AUGUSTO LOUREIRO, SALTO GRANDE",4
686262,PCH PARDOS JUSANTE,0
686264,PCH BONET BURITI,0
686266,FOZ DO CACHOEIRA,0
686274,"CÓRREGO DO TIGRE, PONTE BR-280",1
686276,RIO CLARO DO SUL,0
686278,"REBOUÇAS, USINA RIO AZUL, ETA RIO FAXINAL, ETA MALLET, BRAÇO DO POTINGA, PONTILHÃO, PONTE DO ESTIVA, PONTILHÃO DO RIO POTINGA, PONTILHÃO",1
686286,"BOI CHININGA, ALMIRANTE TAMANDARÉ, PARQUE TINGUI, PONTE DO CASCATINHA (Manoel Ribas), PRÓXIMO A FOZ, BARRAGEM BARIGUI, PARQUE BARIGUI P. ROD. CURITIBA - CAMPO LARGO, RIO BARIGUI - SEMINÁRIO, SANTA QUITÉRIA, UNICENP - CAMPUS II, PIÁ AMBIENTAL, RUA JOÃO BETTEGA, PONTE DA CAXIMBA",2
686288,"RIO MIRINGUAVA, RIO MIRINGUAVA, RIO MIRINGUAVA (ponte J. Lupinski), MIRINGUAVA, CAMPO LARGO DA ROSEIRA, CAMPINA DO TAQUARAL, CACHOEIRA",3
686292,"SALTO CANOINHAS, MARCÍLIO DIAS",0
686296,"TAPERA, SALTO BARAÇÁ, RIO DA VÁRZEA DOS LIMA, AREIA BRANCA, QUITANDINHA, QUITANDINHA, LAPA, ETA LAPA, PONTE BR-527, BURITI, SÃO BENTO, CGH CAVERNOSO SÃO BENTO",1
686316,"PONTE DO RIO SÃO FRANCISCO, SOL NASCENTE, PCH SÃO FRANCISCO MONTANTE 2, JUSANTE ARROZEIRA EST 3.1, CÓRREGO GUARANY EST 04, LINHA MARILOPI EST 05, BR-467 ESTAÇÃO 6, CAPTAÇÃO SANEPAR, ETA - TOLEDO, TOLEDO, PEDREIRA, NOVA CONCÓRDIA, PCH SÃO FRANCISCO MONTANTE 1, PCH SÃO FRANCISCO BARRAMENTO, PCH SÃO FRANCISCO JUSANTE, ENTRE RIOS, PATO BRAGADO, PONTE RIO SÃO FRANCISCO, SÃO FRANCISCO VERDADEIRO, SÃO JOSÉ DAS PALMEIRAS, SÃO FRANCISCO VERDADEIRO",17
686324,"BALSA DO GOIO - ERE, FAZENDA UBERABA",0
686326,"VITOR, PONTE DO GOIO - BANG",1
686328,"PONTE LEÔNCIO PRIMO, PCH CANTU 2 MONTANTE, PCH CANTU 2 RIO BRANCO, PCH CANTU 2 BARRAMENTO, PCH CANTU 2 JUSANTE, BALSA DO CANTU, ETA - CAMPINA DA LAGOA",5
686332,"RIO JAGUI, RIO PUITÃ, RIO IGUATEMI, PORTO SÃO DOMINGOS, UHE ITAIPU ESTRADA DO IGUATEMI, RIO IGUATEMI, RIO IGUATEMI",2
686338,"COLÔNIA BOM JESUS, ITAQUIRAI",0
686344,UHE TAQUARUÇU RESERVATÓRIO 1,0
686362,"USINA SÃO JOÃO, PCH MOURÃO I MONTANTE, PCH MOURÃO I  BARRAMENTO, PCH MOURÃO 1 DEFLUENCIA, SALTO NATAL, PCH SALTO NATAL BARRAMENTO, PCH SALTO NATAL JUSANTE, PCH CRISTO REI JUSANTE, CAMPO MOURÃO ETA SANEPAR, CAMPO MOURÃO, CGH OURO BRANCO MONTANTE, CGH OURO BRANCO BARRAMENTO, CGH OURO BRANCO JUSANTE, QUINTA DO SOL, QUINTA DO SOL",14
686364,"POEMA, ETA - GODOY MOREIRA, BARRA RIBEIRÃO RAPOSO TAVARES, BARBOSA FERRAZ, BARRA RIBEIRÃO RAPOSO TAVARES",3
686366,"ETA - JANDAI DO SUL, PONTE RODOVIA BR-466",0
686368,"JUSANTE RIO DA FACA, PONTE QUEIMADA, PORTO MONTEIRO",2
686382,"FAZENDA JANGADA, FAZENDA JANGADA",0
686384,"RIO BRILHANTE, SIDROLÂNDIA, NOVA ALVORADA DO SUL, AROEIRA, FAZENDA SÃO JOAQUIM",1
686386,"DOURADOS, ANTÔNIO JOÃO, CGH SÃO JOÃO I BARRAMENTO, CGH SÃO JOÃO I JUSANTE, CGH SÃO JOÃO II BARRAMENTO, USINA SÃO JOÃO II, CGH SÃO JOÃO II JUSA NTE, DOURADOS, PONTA PORÃ, DOURADOS, DOURADOS, DOURADOS, MONT. FÁTIMA DO SUL, FÁTIMA DO SUL, DOURADOS, DOURADOS, NASCENTE CÓRREGO ÁGUA BOA, MONTANTE LANÇAMENTO AVIPAL, MONTANTE DA AVIPAL, JUSANTE LANÇAMENTO AVIPAL, JUSANTE DA AVIPAL, PORTO WILMA, DOURADOS",4
686388,"SANTA RITA, SANTA MARIA, RIO BRILHANTE, FAZENDA LAGOA",3
686394,"FOZ DO RIO PATRÃO, PORTO BRASÍLIO",0
686396,"UHE PORTO PRIMAVERA JUSANTE 1, NOVA ANDRADINA, JUSANTE FRIGORÍFICO - (Mont. do Curtume), JUSANTE DO CURTUME, NOVA ANDRADINA, TAQUARUSSU",4
686412,UHE ROSANA PIRAPOZINHO,0
686414,"APUCARANA MTE. ETA SANEPAR, MANDAGUARI, PIRAPÓ, MARINGÁ MTE. ETA SANEPAR, PORTO FLÓRIDA, ETA - NOVA ESPERANÇA, VAGALUME, VENDA BANDEIRANTES, SÃO MARTINHO, PCH SALTO BANDEIRANTES MONTANTE 2, PCH SALTO BANDEIRANTES MONTANTE 1, SANTA FÉ, SALTO SANTA FÉ, PCH SALTO BANDEIRANTES BARRAMENTO, PCH SALTO BANDEIRANTES JUSANTE, PORTO COLORADO, VILA SILVA JARDIM, FAZENDA IRMÃOS SASAKI, UHE ROSANA ITAGUAJÉ, RUINAS DE LORETO, PORTO CEARÁ, MIRANTE DO PARANAPANEMA",13
686416,"ETA - BELA VISTA DO PARAÍSO, FAZENDA SANTO ANTÔNIO",1
686418,"CGH LARANJA DOCE, CGH PARI RIBEIRÃO LARANJA DOCE",1
686422,"PONTE CONGONHAS, CORNÉLIO PROCÓPIO MTE., PONTE PRETA, ÁGUAS DO JACUTINGA, PONTE KM 35 PR443",2
686424,"TIBAJI - RÉGUA ANTIGA, PCH CASTRO MONTANTE 2, ETA - CASTRO, ETA - CASTRO, CASTRO, PONTE PR-151 CASTRO, FUNDÃO, PCH CASTRO MONTANTE 1, TIJUCO PRETO, CHÁCARA CACHOEIRA, UHE MARUMBI III, PCH CASTRO BARRAMENTO, PCH CASTRO JUSANTE, PCH PULO BARRAMENTO, LAVRINHA, PCH PULO JUSANTE, UHE GOV. JAYME CANET JUNIOR MANZANILHA MONTANTE, FAZENDA MANZANILHA",14
686426,"REPRESA ALAGADOS MONTANTE, RONCA PORCO, ETA - PONTA GROSSA, SUMIDOURO, PCH SÃO JORGE BARRAMENTO, SUMIDOURO - REPRESA ALAGADOS, PCH SÃO JORGE DEFLUENCIA, CGH PITANGUI BARRAMENTO, CGH PITANGUI JUSANTE 2, CGH PITANGUI JUSANTE 1, PCH SÃO JORGE JUSANTE, BARRA DO PITANGUI",0
686428,"ETA - IRATI, ETA - IRATI, IRATI, ETA - IMBITUVA, LAJEADO, ETA - TEIXEIRA SOARES, ETA - REBOUÇAS",5
686432,"AGICE, PONTE DISTRITO AGISSÊ, PARAGUAÇU PAULISTA, MARACAÍ-ASSIS, PONTE ROD. RAPOSO TAVARES KM.473, MARACAI (7D-008)",3
686438,UHE CAPIVARA RESERVATÓRIO 5,0
686442,"USINA FIGUEIRA, FAZENDA CASA BRANCA, BALSA DO LARANJINHA, ETA - SANTA MARIANA, UHE CAPIVARA PORTO SANTA TEREZINHA, SANTA MARIANA, ÁGUAS DO YARA",3
686444,"ETA - QUATIGUÁ, JOAQUIM TÁVORA MTE. ETA SANEPAR, OTÍLIA, ETA - JACAREZINHO, VILA NOSSA TERRA NOSSA GENTE",1
686454,"PLATINA, CGH PARI MONTANTE, ASSIS I. F . VERTEDOURO, SUCUI, PONTE ESTRADA PALMITAL/SUSSUÍ, CGH PARI BARRAMENTO, CGH PARI JUSANTE",0
686458,"SALTO GRANDE - CIA AVE, UHE SALTO GRANDE FAZENDA SANTO ANTÔNIO, UHE SALTO GRANDE RIO NOVO, UHE SALTO GRANDE RESERVATÓRIO 1, SALTO GRANDE",1
686462,"PCH LENÇÓIS MONTANTE 1 DESATIVADA, SÃO PEDRO DO TURVO, SÃO PEDRO DO TURVO , UHE SALTO GRANDE FAZENDA DA BARRA",3
686464,"PONTE NA SP-255 (Rod. João Melão) Km 243, CGH RIO NOVO BARRAMENTO, CGH RIO NOVO JUSANTE, PCH PONTE BRANCA RIO NOVO",2
686472,FOZ DO RIO FARTURA,0
686482,"UHE CHAVANTES RESERVATÓRIO 5, PONTE SP-255 ENTRADA DE ITAPORANGA, ITAPORANGA, UHE CHAVANTES ITAPORANGA",0
